SIREN;Nom de l'entreprise;Produit;Numéro de dossier;Chargé d'affaire;Finalité commerciale;Date D'accord;Date prévisionnelle de signature;Dépenses entreprise (k€);Statut
702002221;A D H SAINT CIRE;Financement installations production énergies renouvellables;7018711611;Mara Lowe;Modernisation;;19/01/2013;360;Perdu
494936859;SMART ENERGIES;Financement plan réduction émissions CO2;9562111612;Trystan Hickle;Modernisation;;04/05/2014;191;Perdu
449471937;55 MEDISPA;Financement plan réduction pollution;4088911613;Arnoldo Roob;Modernisation;;03/12/2015;468;Perdu
490518370;ABSOLUTE PC;Prêt participatif développement bois;9546511614;Dusty Hoppe;Développement;;19/04/2015;373;Perdu
839470945;A LA FOLIE;Financement installations production énergies renouvellables;2965311615;Price Glover;Modernisation;28/11/2010;12/09/2010;439;Gagné
433717089;A NET EUROPE SAS;Financement plan réduction pollution;9582111616;Trystan Hickle;Modernisation;;01/02/2015;117;Perdu
519920128;SNC BATELIERE;Prêt participatif développement bois;0085211617;Price Glover;Développement;;08/03/2012;262;Perdu
417617479;HIGH-LINE;Financement plan réduction émissions CO2;6528111618;Cecile Marquardt;Modernisation;;05/03/2019;383;Perdu
38884334;A 12;Prêt Crédit Impôt Recherche;4927511619;Mara Lowe;Développement;15/08/2016;13/07/2016;205;Gagné
410963656;HAUSSMANN SERVICES DE SANTE;Financement formation TES;7919311620;Abigayle Rohan;Développement;;18/06/2016;378;Perdu
830383774;SOC CENTER 51;Prêt participatif développement bois;5407111621;Arnoldo Roob;Développement;21/01/2015;18/12/2014;251;Gagné
353920697;HESPERIE CONSEIL;Financement formation TES;8281611622;Abigayle Rohan;Développement;;03/10/2019;113;Perdu
790626246;HAY;Prêt Crédit Impôt Recherche;7915511623;Arnoldo Roob;Développement;;28/07/2011;262;Perdu
340396142;SMART PIXELS;Financement campagne sensibilisation interne TES;6133711624;Abigayle Rohan;Développement;;26/10/2012;228;Perdu
848377040;HOLDING GLF;Financement campagne sensibilisation interne TES;6505111625;Price Glover;Développement;;13/09/2018;136;Perdu
831528690;SOC FRANC OPTIQUE LUNETTERIE;Prêt participatif développement bois;3722611626;Frederick Predovic;Développement;31/08/2015;08/06/2015;147;Gagné
794235333;75,FAUBOURG;Prêt Crédit Impôt Recherche;9583611627;Mara Lowe;Développement;;20/08/2013;330;Perdu
844030130;HOTEL ARCADIE MONTPARNASSE;Prêt participatif développement bois;8544211628;Brad Volkman;Développement;;25/01/2017;117;Perdu
437556103;SMOOTH;Financement innovation écologique;0850311629;Price Glover;Développement;;26/04/2012;346;Perdu
451658389;HARRYS;Financement plan réduction émissions CO2;0290411630;Isaac Runolfsdottir;Modernisation;;02/06/2019;469;Perdu
508827391;SOC GARAGE SAINT GEORGES;Prêt économies énergies;5067311631;Frederick Predovic;Modernisation;15/07/2019;04/06/2019;318;Gagné
421858267;SIMPLE ENGINEERING FRANCE;Financement plan réduction pollution;1363611632;Hayden Schroeder;Modernisation;;21/07/2018;450;Perdu
500873633;HESSEM;Prêt participatif développement bois;1386911633;Abigayle Rohan;Développement;;31/07/2010;319;Perdu
412217309;HOTEL MIRABEAU EIFFEL;Financement innovation écologique;5158611634;Trystan Hickle;Développement;03/08/2018;22/05/2018;243;Gagné
348978982;HOTEL IMPERIAL;Prêt participatif développement bois;8925111635;Trystan Hickle;Développement;;10/01/2017;104;Perdu
828320879;SLIDE WASH;Financement plan réduction pollution;9862011636;Dusty Hoppe;Modernisation;08/02/2013;09/12/2012;240;Gagné
441975133;SHOVO PARVEZ;Financement travaux modernisation;1100811637;Mara Lowe;Modernisation;16/04/2011;17/03/2011;196;Gagné
822259958;SNC PHARMACIE GAYDAN & LE BERRE;Prêt Crédit Impôt Recherche;5776311638;Dusty Hoppe;Développement;;19/10/2011;112;Perdu
452239106;HOTEL AMERICA OPERA;Financement campagne sensibilisation interne TES;2550911639;Frederick Predovic;Développement;;07/09/2010;111;Perdu
820335131;HORUS;Prêt participatif développement bois;9086011640;Price Glover;Développement;;12/07/2012;347;Perdu
878830223;HOLDING DE PHARMARCIE INDEPENDANTES;Financement installations production énergies renouvellables;7762811641;Queen Pfannerstill;Modernisation;;13/10/2010;379;Perdu
412217309;HOTEL MIRABEAU EIFFEL;Financement installations production énergies renouvellables;9753111642;Mara Lowe;Modernisation;;08/05/2015;145;Perdu
792866071;SOC HOBAL;Prêt participatif développement bois;0139611643;Arnoldo Roob;Développement;;28/09/2013;242;Perdu
831248000;SLOOP COMMUNICATION;Financement formation TES;7145611644;Dusty Hoppe;Développement;;03/02/2011;448;Perdu
799211289;AARPI 2BA AVOCATS;Financement innovation écologique;2907211645;Hayden Schroeder;Développement;;15/10/2017;321;Perdu
805354438;A+ SAMUELDELMAS ARCHITECTES URBANISTES;Financement plan réduction pollution;1071311646;Felicia Nicolas;Modernisation;17/03/2015;02/01/2015;212;Gagné
815361621;A LA BONNE HEURE;Prêt Crédit Impôt Recherche;2126011647;Abigayle Rohan;Développement;23/08/2014;06/06/2014;170;Gagné
441513231;A & F PROJECTS;Financement plan réduction pollution;1294511648;Queen Pfannerstill;Modernisation;21/12/2012;04/10/2012;230;Gagné
808611198;HELLMA FRANCE;Financement plan réduction pollution;6432311649;Queen Pfannerstill;Modernisation;;16/09/2014;320;Perdu
482153921;HOTEL DE LA BRETONNERIE;Prêt économies énergies;2814611650;Trystan Hickle;Modernisation;;07/02/2017;299;Perdu
528020720;HOTEL DE DIEPPE;Prêt participatif développement bois;2713211651;Hayden Schroeder;Développement;;29/01/2010;145;Perdu
449471937;55 MEDISPA;Prêt participatif développement bois;9796611652;Dusty Hoppe;Développement;;21/08/2019;487;Perdu
421858267;SIMPLE ENGINEERING FRANCE;Financement innovation écologique;7277311653;Frederick Predovic;Développement;17/01/2017;15/11/2016;208;Gagné
394792923;SHAYNADIS;Prêt économies énergies;0979911654;Queen Pfannerstill;Modernisation;;19/07/2017;481;Perdu
493255772;ABM;Financement plan réduction émissions CO2;4687811655;Cecile Marquardt;Modernisation;;27/04/2013;114;Perdu
819199167;SINENOVE;Prêt économies énergies;0176311656;Lavon Lang;Modernisation;08/11/2019;17/08/2019;347;Gagné
794965285;SOC CIVILE PRODUCT PHONOGRAMMES FRANCE;Prêt participatif développement bois;9392911657;Brad Volkman;Développement;;01/03/2015;198;Perdu
838900462;A&A;Financement installations production énergies renouvellables;7124111658;Cecile Marquardt;Modernisation;;19/09/2017;435;Perdu
441975133;SHOVO PARVEZ;Prêt participatif développement bois;1942811659;Mara Lowe;Développement;11/12/2018;09/10/2018;253;Gagné
431825017;4 EN 1;Prêt Crédit Impôt Recherche;6630611660;Hayden Schroeder;Développement;;07/02/2015;201;Perdu
424752533;HOTEL LE MULHOUSE;Financement campagne sensibilisation interne TES;2973311661;Cecile Marquardt;Développement;21/06/2016;20/05/2016;151;Gagné
841924715;HORRENBERGER;Financement plan réduction émissions CO2;5385011662;Trystan Hickle;Modernisation;23/01/2018;27/11/2017;277;Gagné
811409648;A C S  FRUITS;Prêt participatif développement bois;0650411663;Price Glover;Développement;17/10/2015;06/09/2015;137;Gagné
384907432;7FACTORY;Financement plan réduction émissions CO2;7044511664;Felicia Nicolas;Modernisation;;13/09/2010;228;Perdu
818845075;AAKRO PURE TRONIC CORPORATION;Financement plan réduction émissions CO2;9824511665;Darrion Becker;Modernisation;07/04/2013;27/01/2013;426;Gagné
831928882;SKILL FINANCE;Prêt participatif développement bois;4426111666;Abigayle Rohan;Développement;;18/06/2014;232;Perdu
802615591;HAXO EXOTIQUE;Prêt participatif développement bois;5334811667;Frederick Predovic;Développement;22/03/2011;11/02/2011;350;Gagné
820527208;310 SAINT HONORE;Prêt participatif développement bois;8943511668;Isaac Runolfsdottir;Développement;31/10/2014;17/09/2014;238;Gagné
451385827;HOTEL DUQUESNE;Financement plan réduction émissions CO2;7816011669;Cecile Marquardt;Modernisation;22/08/2016;28/06/2016;127;Gagné
353602766;A Z ALIMENTATION;Prêt Crédit Impôt Recherche;9913211670;Arnoldo Roob;Développement;;23/10/2012;237;Perdu
850034273;HOTEL JARDIN DE CLUNY;Financement formation TES;8652211671;Arnoldo Roob;Développement;27/09/2014;22/07/2014;449;Gagné
445276348;AC L'EDEN;Prêt Crédit Impôt Recherche;5125311672;Brad Volkman;Développement;20/04/2013;05/02/2013;286;Gagné
835309881;2THELOO FRENCH GROUP;Financement campagne sensibilisation interne TES;8903511673;Hayden Schroeder;Développement;;19/10/2012;202;Perdu
801133760;SIEL;Prêt économies énergies;5465011674;Mara Lowe;Modernisation;;15/12/2012;101;Perdu
821428562;48 RUE MONTMARTRE SARL;Financement innovation écologique;0180111675;Abigayle Rohan;Développement;;08/02/2013;358;Perdu
450307947;2B FINANCE ET CONSEILS;Financement plan réduction émissions CO2;8295811676;Isaac Runolfsdottir;Modernisation;;13/08/2010;335;Perdu
315251348;ABC MARKETING;Financement travaux modernisation;4517111677;Lavon Lang;Modernisation;;15/03/2012;210;Perdu
402528608;SMALL GALLERY;Financement formation TES;6614711678;Arnoldo Roob;Développement;02/06/2019;17/04/2019;320;Gagné
330842618;AARPI STEERING LEGAL;Financement formation TES;0921311679;Felicia Nicolas;Développement;;03/02/2017;317;Perdu
797884855;A.M.FLEURS;Prêt économies énergies;6349211680;Abigayle Rohan;Modernisation;;10/08/2014;310;Perdu
853602241;SOC DASI;Financement travaux modernisation;5360011681;Abigayle Rohan;Modernisation;;03/02/2013;220;Perdu
804175628;SNC SALERNO;Prêt participatif développement bois;1065711682;Arnoldo Roob;Développement;;16/09/2016;231;Perdu
823778980;7 EXPERTISE;Financement plan réduction émissions CO2;6472811683;Darrion Becker;Modernisation;;28/08/2011;261;Perdu
789873155;HOTEL EIFFEL TROCADERO;Financement innovation écologique;0516911684;Abigayle Rohan;Développement;;17/04/2012;146;Perdu
384178604;A C C;Financement campagne sensibilisation interne TES;3653111685;Brad Volkman;Développement;;27/01/2012;101;Perdu
521722090;HEXAMEDIA;Prêt économies énergies;0065911686;Price Glover;Modernisation;;03/12/2019;348;En cours
303457139;ABAKA & CO;Financement plan réduction pollution;6237511687;Dusty Hoppe;Modernisation;;04/01/2018;150;Perdu
492600523;SIGHTLINE;Prêt participatif développement bois;3187511688;Trystan Hickle;Développement;03/07/2012;14/05/2012;208;Gagné
839155017;HEMERA DIGITAL CONSULTING;Prêt économies énergies;7413611689;Cecile Marquardt;Modernisation;;20/05/2019;157;Perdu
847737616;SOC ECOLE INTERNATIONALE DE THEATRE JACQUES LECOQ;Prêt Crédit Impôt Recherche;4394311690;Abigayle Rohan;Développement;17/01/2013;16/12/2012;455;Gagné
505099598;HAUTES ETUDES APPLIQUEES DU DROIT (HEAD);Prêt participatif développement bois;3906211691;Arnoldo Roob;Développement;;17/06/2014;345;Perdu
510246150;HOTEL DU QUATRIEME ARRONDISSEMENT;Financement formation TES;0483211692;Mara Lowe;Développement;08/09/2013;11/07/2013;126;Gagné
848882411;AAUPC CHAVANNES & ASSOCIES;Prêt participatif développement bois;6812011693;Cecile Marquardt;Développement;21/11/2018;20/09/2018;214;Gagné
379010440;HERALIS MARKETING;Financement innovation écologique;7768311694;Cecile Marquardt;Développement;06/11/2017;30/09/2017;197;Gagné
775666357;HDN;Financement plan réduction pollution;3411211695;Arnoldo Roob;Modernisation;;01/10/2014;118;Perdu
821287810;SHINIE;Financement formation TES;0479511696;Price Glover;Développement;;09/06/2017;157;Perdu
842392219;A.F.L. GESTION;Financement innovation écologique;3804211697;Abigayle Rohan;Développement;;08/05/2012;334;Perdu
538471178;SKY DIS;Prêt Crédit Impôt Recherche;3360611698;Abigayle Rohan;Développement;;14/06/2011;251;Perdu
501747539;SHUN JI;Prêt participatif développement bois;2285811699;Queen Pfannerstill;Développement;;06/07/2017;382;Perdu
503952426;SOC ATLANTIC HOTEL;Financement campagne sensibilisation interne TES;7986111700;Trystan Hickle;Développement;;13/05/2015;477;Perdu
402853337;A.D SPORTS;Financement campagne sensibilisation interne TES;8421611701;Mara Lowe;Développement;;09/03/2018;353;Perdu
844162453;SICCA IDF;Financement innovation écologique;2025911702;Lavon Lang;Développement;;02/01/2018;186;Perdu
510493406;2 CF NET;Financement installations production énergies renouvellables;0322311703;Hayden Schroeder;Modernisation;11/10/2011;24/08/2011;194;Gagné
832607790;ACADEMEIE MUSICALE DU 13EME  ARRT;Financement formation TES;2633111704;Dusty Hoppe;Développement;;12/05/2015;296;Perdu
811482306;HONDELATTE LAPORTE ARCHITECTES;Financement innovation écologique;6611611705;Isaac Runolfsdottir;Développement;;01/05/2012;410;Perdu
492341763;HELIOPROD METHANISATION;Prêt participatif développement bois;1664811706;Felicia Nicolas;Développement;;13/11/2010;287;Perdu
803231422;AARPI  ARAGO;Financement campagne sensibilisation interne TES;9025911707;Queen Pfannerstill;Développement;;03/03/2011;186;Perdu
533475661;SIVAN DISTRIBUTION;Financement travaux modernisation;5561311708;Price Glover;Modernisation;;06/06/2011;287;Perdu
843485699;ACADEMIE DE CHIRURGIE;Prêt participatif développement bois;8063511709;Arnoldo Roob;Développement;;16/04/2014;299;Perdu
439353855;217 RP;Financement innovation écologique;5592811710;Mara Lowe;Développement;21/08/2017;12/07/2017;383;Gagné
849942636;HOTEL LITTRE;Financement innovation écologique;9297611711;Lavon Lang;Développement;;09/02/2011;441;Perdu
530420587;HEXAMODE;Financement formation TES;6858311712;Arnoldo Roob;Développement;24/10/2018;13/08/2018;433;Gagné
793113093;HOTEL JOKE;Prêt Crédit Impôt Recherche;8191411713;Queen Pfannerstill;Développement;;25/11/2016;159;Perdu
501642813;SISSYA;Financement formation TES;4360011714;Cecile Marquardt;Développement;;30/05/2010;314;Perdu
813306966;SNC BOSC DECOBERT;Financement innovation écologique;7846211715;Lavon Lang;Développement;12/01/2014;11/12/2013;133;Gagné
821428562;48 RUE MONTMARTRE SARL;Financement campagne sensibilisation interne TES;0598611716;Mara Lowe;Développement;;12/06/2017;193;Perdu
379583495;SOC CYRIL;Prêt participatif développement bois;3827611717;Arnoldo Roob;Développement;;11/03/2019;415;Perdu
842694796;ABA DAN DEPANN;Financement installations production énergies renouvellables;1422511718;Price Glover;Modernisation;;02/03/2017;485;Perdu
831248000;SLOOP COMMUNICATION;Financement installations production énergies renouvellables;5319211719;Dusty Hoppe;Modernisation;;15/05/2012;155;Perdu
503003998;HOTEL BUILDING CONSEIL;Financement innovation écologique;4347511720;Isaac Runolfsdottir;Développement;07/10/2011;02/09/2011;276;Gagné
381527175;SMART SIDE;Financement formation TES;1463111721;Mara Lowe;Développement;03/11/2012;18/09/2012;310;Gagné
381527175;SMART SIDE;Prêt participatif développement bois;4101511722;Queen Pfannerstill;Développement;;07/09/2013;213;Perdu
831529946;ABBYY FRANCE;Prêt participatif développement bois;4595711723;Frederick Predovic;Développement;12/02/2019;15/11/2018;195;Gagné
395128788;SIMONE;Financement plan réduction émissions CO2;6256911724;Lavon Lang;Modernisation;;17/02/2019;404;Perdu
402077325;A A Z ELECTRICITE;Financement formation TES;5212711725;Cecile Marquardt;Développement;;05/05/2011;244;Perdu
480942788;HOLDING DINH VAN;Financement formation TES;5715111726;Isaac Runolfsdottir;Développement;;01/01/2013;482;Perdu
844088534;A B DEVELOPPEMENT;Prêt participatif développement bois;8900811727;Abigayle Rohan;Développement;;09/04/2014;135;Perdu
809150949;HERBORISTERIE DU PALAIS ROYAL;Prêt Crédit Impôt Recherche;3918511728;Isaac Runolfsdottir;Développement;;22/05/2015;228;Perdu
798149142;SILVER CREEK;Financement innovation écologique;0981611729;Price Glover;Développement;;13/10/2018;467;Perdu
838732238;3A CONSEIL;Prêt Crédit Impôt Recherche;0253411730;Frederick Predovic;Développement;;21/10/2015;161;Perdu
500525761;@MARK;Prêt économies énergies;5718411731;Darrion Becker;Modernisation;;02/10/2018;346;Perdu
432774446;SOC DENFERT IMMOBILIERE;Prêt Crédit Impôt Recherche;2548111732;Arnoldo Roob;Développement;;25/07/2017;178;Perdu
440167880;HOTEL DU PRINTEMPS REST;Financement campagne sensibilisation interne TES;5814911733;Brad Volkman;Développement;;25/07/2018;209;Perdu
440167880;HOTEL DU PRINTEMPS REST;Prêt participatif développement bois;9418011734;Hayden Schroeder;Développement;;29/04/2015;485;Perdu
832788012;3PR SARL;Prêt économies énergies;2014811735;Price Glover;Modernisation;;22/01/2018;129;Perdu
425000866;2 HS CONSULTANTS;Prêt Crédit Impôt Recherche;7536411736;Mara Lowe;Développement;14/11/2019;21/08/2019;435;Gagné
539063396;SOC ELECTRICITE BATIMENT INDUSTRIE;Prêt participatif développement bois;0570311737;Dusty Hoppe;Développement;;16/06/2016;307;Perdu
792961278;HOTEL LANGLOIS SA;Financement formation TES;1847011738;Queen Pfannerstill;Développement;11/03/2015;04/02/2015;229;Gagné
750211575;SNC HJF FLORESCENCE;Financement plan réduction pollution;7308811739;Dusty Hoppe;Modernisation;;10/02/2010;379;Perdu
784546921;HOTEL LOUVRE RIVOLI;Prêt économies énergies;9046911740;Frederick Predovic;Modernisation;;03/10/2015;392;Perdu
482153921;HOTEL DE LA BRETONNERIE;Financement plan réduction pollution;4348311741;Cecile Marquardt;Modernisation;18/04/2017;26/02/2017;164;Gagné
